,avgTemperature,snowCoverCount
112,-0.46500000000000014,2
113,-1.8555555555555556,2
114,-1.3800000000000001,3
115,-1.8299999999999996,0
116,1.4566666666666666,0
117,-4.77,5
118,0.020000000000000077,0
119,-1.8099999999999998,0
120,-12.879999999999999,5
121,-1.1933333333333331,0
122,-0.9600000000000001,3
123,-0.9833333333333333,5
124,-2.0533333333333332,5
125,-4.39,5
126,-4.666666666666667,5
127,-4.41,5
128,1.096666666666667,0
129,-0.07931034482758614,0
130,-8.203333333333335,5
131,0.18333333333333326,0
132,0.23793103448275857,1
133,2.3933333333333335,0
134,-0.006666666666666821,0
135,4.129999999999999,0
136,-0.7066666666666668,5
137,2.043333333333333,1
138,1.26,0
139,-6.249999999999999,5
140,1.6733333333333331,0
141,1.556666666666667,0
142,1.0000000000000002,3
143,0.7766666666666662,1
144,-2.0333333333333328,5
145,-1.4233333333333333,5
146,-1.3066666666666664,5
147,-1.0133333333333334,0
148,2.5964285714285715,0
149,-2.1533333333333333,5
150,0.9166666666666667,0
151,0.5599999999999998,0
152,-8.513333333333332,5
153,0.5399999999999999,0
154,0.10333333333333332,0
155,-0.1666666666666665,3
156,0.016666666666666843,2
157,-3.1758620689655177,5
158,-2.596666666666667,5
159,-2.125,0
160,1.0299999999999998,0
161,-4.075862068965518,5
162,0.6958333333333333,1
163,-1.1285714285714283,0
164,-10.0,5
165,-3.582758620689655,0
166,-2.9653846153846164,0
167,-2.0533333333333332,4
168,-1.086666666666667,5
169,-3.6379310344827585,5
170,-7.3999999999999995,0
171,-3.0758620689655167,4
172,-1.13,2
173,-8.536666666666667,5
174,-1.216666666666667,0
175,-1.1833333333333333,5
176,-1.8133333333333332,5
177,-1.8933333333333333,5
178,-4.3100000000000005,5
179,-3.6933333333333334,3
180,-3.546666666666666,5
181,-5.789999999999998,4
182,0.3799999999999999,0
183,1.4100000000000006,0
184,0.30333333333333307,1
185,-4.22,5
186,-1.97,0
187,-3.1300000000000003,2
188,0.4699999999999998,1
189,0.3066666666666669,0
190,0.9300000000000002,0
191,-2.0733333333333333,0
192,2.173333333333333,0
193,-3.7933333333333326,4
194,0.7966666666666666,0
195,-0.6900000000000001,0
196,-10.73,5
197,-0.8666666666666666,0
198,-0.4733333333333331,1
199,-0.4733333333333333,3
200,-1.04,2
201,-3.7800000000000007,5
202,-3.6266666666666674,2
203,-3.486666666666667,0
204,8.789999999999997,0
205,7.693333333333333,0
206,5.626666666666667,0
207,7.606666666666667,0
208,6.646666666666665,0
209,11.263333333333334,0
210,9.2,0
211,9.113333333333333,0
212,9.780000000000001,0
213,11.443333333333332,0
214,5.444444444444445,0
215,12.386666666666667,0
216,11.096666666666668,0
217,8.683333333333334,0
218,9.126666666666669,0
219,11.126666666666667,0
220,11.76,0
221,8.723333333333334,0
222,8.333333333333334,0
223,7.87,0
224,5.2333333333333325,0
225,6.050000000000001,0
226,5.476666666666668,0
227,9.410000000000002,0
228,8.646666666666668,0
229,9.373333333333333,0
230,8.756666666666668,0
231,10.699999999999998,0
232,5.8966666666666665,0
233,12.603333333333335,0
234,11.26,0
235,9.103333333333333,0
236,9.373333333333333,0
237,10.129999999999999,0
238,10.330000000000002,0
239,12.360000000000005,0
240,11.216666666666663,0
241,10.793333333333331,0
242,8.580000000000002,0
243,6.807407407407407,0
244,6.733333333333334,0
245,4.383333333333335,0
246,6.055172413793104,0
247,4.843333333333335,0
248,9.316666666666666,0
249,6.710714285714287,0
250,6.534615384615388,0
251,6.138461538461538,0
252,5.535,0
253,9.026666666666667,0
254,10.109999999999998,0
255,9.443333333333335,0
256,11.42333333333333,0
257,10.886666666666667,0
258,10.176666666666666,0
259,8.193333333333337,0
260,5.429999999999999,0
261,5.126666666666666,0
262,2.4633333333333325,0
263,4.719999999999999,0
264,4.453333333333331,0
265,7.42,0
266,5.753333333333335,0
267,5.283333333333333,0
268,4.08,0
269,4.87,0
270,2.6300000000000003,0
271,8.819999999999999,0
272,6.126666666666667,0
273,5.5933333333333355,0
274,6.5399999999999965,0
275,5.196666666666667,0
276,5.243333333333334,0
277,7.5200000000000005,0
278,6.586666666666667,0
279,5.8,0
280,3.6799999999999993,0
281,5.75,0
282,5.910000000000001,0
283,12.000000000000002,0
284,9.853333333333332,0
285,8.436666666666666,0
286,12.006666666666664,0
287,12.473333333333331,0
288,14.206666666666669,0
289,11.934782608695652,0
290,12.716666666666667,0
291,9.506666666666666,0
292,9.785714285714286,0
293,13.375,0
294,11.492307692307694,0
295,8.33,0
296,7.270000000000001,0
297,4.943333333333333,0
298,6.406666666666666,0
299,5.420000000000002,0
300,9.71,0
301,7.9866666666666655,0
302,7.4633333333333365,0
303,6.609999999999999,0
304,8.263333333333332,0
305,4.48,0
306,10.186666666666671,0
307,8.57333333333333,0
308,8.116666666666667,0
309,8.143333333333336,0
310,8.890000000000002,0
311,8.979999999999999,0
312,10.003333333333332,0
313,8.91333333333333,0
314,5.403333333333333,0
315,4.436666666666667,0
316,6.644827586206896,0
317,10.773333333333333,0
318,9.887500000000001,0
319,10.414285714285713,0
320,8.816666666666666,0
321,10.950000000000003,0
322,6.448275862068965,0
323,12.060714285714287,0
324,11.665000000000001,0
325,8.893103448275864,0
326,8.753571428571425,0
327,11.716666666666667,0
328,7.22142857142857,0
329,9.393333333333334,0
330,9.253571428571428,0
331,8.67727272727273,0
332,5.433333333333334,0
333,6.053333333333333,0
334,6.951999999999998,0
335,8.8,0
336,8.770000000000001,0
337,8.66,0
338,6.636666666666667,0
339,7.616666666666668,0
340,6.736666666666668,0
341,10.66333333333333,0
342,9.513333333333332,0
343,9.18,0
344,8.163333333333332,0
345,9.940000000000003,0
346,5.6689655172413795,0
347,11.773333333333332,0
348,10.843333333333335,0
349,8.98333333333333,0
350,9.206666666666667,0
351,10.366666666666665,0
352,9.52,0
353,11.763333333333334,0
354,10.906666666666668,0
355,10.456666666666665,0
356,8.226666666666668,0
357,9.160000000000002,0
358,10.243333333333332,0
359,10.557142857142859,0
360,9.716666666666667,0
361,11.79,0
362,11.386666666666667,0
363,9.756666666666666,0
364,11.023333333333335,0
365,11.560000000000002,0
366,12.069999999999997,0
367,11.38333333333333,0
368,9.669999999999996,0
369,10.073333333333334,0
370,8.383333333333331,0
371,12.57,0
372,11.403333333333334,0
373,11.423333333333334,0
374,10.313333333333336,0
375,12.279999999999996,0
376,13.3,0
377,11.463333333333331,0
378,10.93666666666667,0
379,9.35,0
380,9.953333333333331,0
381,8.51666666666667,0
382,13.590000000000003,0
383,11.483333333333333,0
384,11.933333333333334,0
385,8.666666666666666,0
386,4.500000000000001,0
387,5.413333333333336,0
388,4.079999999999999,0
389,8.90333333333333,0
390,3.9233333333333325,0
391,4.496666666666666,0
392,5.663333333333333,0
393,8.873333333333333,0
394,8.756666666666664,0
395,5.393333333333333,0
396,8.969999999999997,0
397,5.410000000000002,0
398,8.983333333333333,0
399,8.576666666666664,0
400,7.716666666666668,0
401,6.2,0
402,7.3900000000000015,0
403,5.259999999999999,0
404,7.9766666666666675,0
405,6.783333333333332,0
406,8.486666666666668,0
407,5.966666666666667,0
408,4.359999999999999,0
409,6.663333333333333,0
410,4.15,0
411,4.969999999999999,0
412,3.17,0
413,8.596666666666668,0
414,3.1833333333333327,0
415,4.743333333333333,0
416,5.096666666666667,0
417,7.340000000000001,0
418,6.710000000000002,0
419,4.226666666666667,0
420,6.683333333333333,0
421,3.863333333333333,0
422,7.463333333333333,0
423,8.260000000000002,0
424,6.699999999999998,0
425,4.463333333333333,0
426,6.636666666666666,0
427,5.256666666666669,0
428,8.133333333333333,0
429,3.846666666666667,0
430,3.789999999999999,0
431,2.8896551724137924,0
432,5.437931034482758,0
433,5.476666666666668,0
434,4.119999999999999,0
435,2.3499999999999996,0
436,5.986666666666667,0
437,6.250000000000001,0
438,7.9896551724137925,0
439,6.67,0
440,3.8733333333333344,0
441,8.726666666666665,0
442,6.836666666666665,0
443,4.779310344827587,0
444,6.233333333333332,0
445,6.268965517241381,0
446,7.260000000000001,0
447,5.776666666666667,0
448,7.4066666666666645,0
449,4.870000000000001,0
450,6.2266666666666675,0
451,6.082758620689655,0
452,5.116666666666664,0
453,7.050000000000001,0
454,5.613333333333332,0
455,4.321428571428572,0
456,8.415384615384617,0
457,8.609999999999998,0
458,8.870000000000001,0
459,7.208695652173914,0
460,7.856666666666667,0
461,4.8,0
462,9.717857142857143,0
463,7.496551724137932,0
464,5.316666666666666,0
465,7.016666666666668,0
466,8.02,0
467,8.485714285714284,0
468,6.8866666666666685,0
469,8.790000000000001,0
470,6.520000000000001,0
471,6.83333333333333,0
472,4.203333333333333,0
473,6.3833333333333355,0
474,5.383333333333334,0
475,4.053333333333333,0
476,3.5366666666666666,0
477,7.486666666666666,0
478,7.05,0
479,8.55,0
480,6.0133333333333345,0
481,10.389999999999997,0
482,6.17037037037037,0
483,-2.8266666666666667,1
484,-5.400000000000001,5
485,-6.340000000000001,5
486,-7.240000000000001,4
487,-6.031034482758621,2
488,-3.0933333333333333,1
489,-5.113333333333332,2
490,-5.348275862068967,0
491,-2.0520000000000005,0
492,-2.866666666666667,3
493,-8.0448275862069,0
494,-4.182758620689655,2
495,-4.217241379310345,2
496,-5.023076923076923,2
497,-3.5923076923076924,0
498,-2.2428571428571433,0
499,-3.68,0
500,-3.7733333333333334,2
501,-2.4766666666666666,0
502,-2.546666666666667,0
503,-3.8866666666666663,0
504,-3.893333333333335,0
505,-2.836666666666667,0
506,-3.4266666666666667,1
507,-3.623333333333333,1
508,-5.982758620689657,5
509,-6.15,5
510,-7.313333333333334,4
511,-4.611111111111111,1
512,-3.736666666666667,1
513,-6.0321428571428575,1
514,-4.470833333333334,0
515,-1.0633333333333332,0
516,-2.327272727272727,3
517,-7.6,0
518,-3.051724137931035,2
519,-5.0793103448275865,0
520,-6.191666666666666,2
521,-3.9299999999999997,0
522,0.4000000000000003,0
523,-0.8866666666666667,4
524,-5.456666666666666,0
525,-1.5666666666666664,2
526,-2.64,2
527,-2.926666666666667,4
528,-2.576666666666667,0
529,-0.6066666666666667,0
530,-3.3964285714285722,0
531,-1.8035714285714286,0
532,-2.772222222222222,0
533,-2.48,0
534,-3.8399999999999994,0
535,-2.5833333333333335,0
536,-2.5466666666666673,0
537,-2.903333333333333,0
538,-0.30666666666666664,0
539,-1.0733333333333335,0
540,-9.110000000000001,0
541,-8.196666666666667,0
542,-5.5666666666666655,0
543,-6.943333333333333,2
544,-8.306666666666665,0
545,-6.536666666666668,0
546,-6.036666666666665,2
547,-11.19,0
548,-6.790000000000002,2
549,-8.633333333333331,3
550,-7.96896551724138,3
551,-6.186666666666667,0
552,-5.683333333333334,0
553,-5.823333333333334,0
554,-6.77,4
555,-5.3133333333333335,0
556,-6.143333333333334,0
557,-7.763333333333334,0
558,-7.239999999999999,0
559,-5.973333333333334,0
560,-5.913333333333335,2
561,-2.0454545454545454,0
562,-2.0900000000000003,3
563,-0.9699999999999995,0
564,-0.3833333333333332,0
565,-3.316666666666667,0
566,-2.6333333333333346,0
567,-1.2966666666666669,1
568,-5.5233333333333325,4
569,-4.303333333333333,4
570,-8.7,4
571,-5.7666666666666675,0
572,-3.582758620689656,1
573,-5.500000000000001,1
574,-7.073333333333332,0
575,-0.8862068965517241,0
576,0.1833333333333336,5
577,-7.366666666666669,0
578,-0.21333333333333288,2
579,-3.733333333333334,2
580,-4.246428571428571,2
581,-2.3333333333333335,0
582,-1.5199999999999998,0
583,-1.110344827586207,0
584,-1.3866666666666665,3
585,-1.5866666666666667,0
586,-1.2399999999999998,0
587,-3.046666666666667,0
588,-4.293333333333334,0
589,-1.1833333333333333,0
590,-2.39,1
591,-1.293333333333333,1
592,-3.72,5
593,-4.703333333333333,5
594,-4.869999999999999,3
595,-3.8733333333333335,0
596,-1.7689655172413792,1
597,-3.916666666666667,1
598,-4.633333333333331,0
599,-2.886666666666667,0
600,-0.9999999999999998,3
601,-7.41,0
602,-2.1333333333333333,2
603,-4.573333333333333,4
604,-4.703333333333333,5
605,-2.4633333333333334,0
606,-1.5965517241379312,0
607,-1.9310344827586208,0
608,-2.5933333333333337,0
609,-1.5620689655172413,0
610,-1.8299999999999998,0
611,-3.9999999999999996,0
612,-2.4633333333333334,0
613,-1.1586206896551723,0
614,-2.016666666666667,1
615,-6.163333333333332,5
616,-6.62,5
617,-7.019999999999999,0
618,-1.6076923076923078,0
619,1.4399999999999997,0
620,-6.244827586206898,0
621,-1.5655172413793106,1
622,-3.2033333333333336,1
623,-3.024137931034483,1
624,-2.7933333333333334,0
625,-1.1600000000000001,0
626,-1.6466666666666667,0
627,-1.663333333333333,2
628,-1.096666666666667,0
629,0.15000000000000024,0
630,-2.78,0
631,-2.8733333333333335,0
632,-1.3366666666666667,0
633,-2.45,0
634,-1.7733333333333332,1
635,-4.933333333333333,3
636,-5.093333333333334,5
637,-6.13103448275862,5
638,-4.036666666666667,0
639,-2.4300000000000006,2
640,-3.4866666666666664,1
641,-3.949999999999999,0
642,0.3241379310344828,0
643,-0.020000000000000004,3
644,-6.760000000000001,0
645,-2.28,3
646,-2.3366666666666664,2
647,-3.306666666666667,2
648,-2.42,0
649,-1.4966666666666666,0
650,-2.0733333333333333,0
651,-2.25,2
652,-1.2733333333333332,0
653,-2.734615384615385,0
654,-3.1533333333333333,0
655,-1.6766666666666667,0
656,-1.3666666666666665,0
657,-2.3241379310344823,0
658,-3.3899999999999997,0
659,2.1275862068965514,3
660,-6.476666666666666,0
661,0.4766666666666666,2
662,-1.9166666666666659,4
663,-2.98,2
664,-1.35,0
665,0.12999999999999992,0
666,-0.8699999999999998,0
667,-1.3366666666666667,2
668,0.3266666666666661,0
669,-0.2200000000000003,0
670,-1.9966666666666666,0
671,-1.8333333333333335,0
672,0.8366666666666668,0
673,-1.0740740740740742,0
674,-3.22,1
675,-5.773333333333335,5
676,-6.963333333333336,5
677,-7.853333333333334,5
678,-4.340000000000001,1
679,-2.5633333333333335,2
680,-3.816666666666667,1
681,-5.083333333333334,0
682,-1.5599999999999996,0
683,-2.086666666666667,3
684,-7.506666666666665,0
685,-3.523333333333334,3
686,-4.286666666666666,3
687,-4.703333333333334,2
688,-4.069999999999999,1
689,-3.263333333333334,0
690,-3.4133333333333336,0
691,-3.5333333333333337,3
692,-2.8100000000000005,0
693,-3.4766666666666675,0
694,-5.4333333333333345,0
695,-4.136666666666667,0
696,-3.8133333333333335,2
697,-2.6033333333333335,0
698,-4.77,0
699,-8.206666666666667,0
700,-2.396666666666667,2
701,-3.6199999999999997,2
702,-4.733333333333333,2
703,-3.72,0
704,-3.2800000000000002,0
705,-2.686666666666667,2
706,-1.7966666666666669,0
707,-1.7666666666666668,0
708,-4.46,0
709,-3.9866666666666664,0
710,-1.9200000000000002,0
711,-2.8633333333333324,0
712,-0.9833333333333335,1
713,-5.150000000000001,5
714,-5.596666666666667,5
715,-5.813333333333333,4
716,-3.6899999999999995,1
717,-2.2300000000000013,2
718,-3.7533333333333347,1
719,-4.46,1
720,-1.0366666666666662,0
721,-1.1333333333333335,3
722,-7.296666666666669,0
723,-2.093333333333333,2
724,-4.303333333333332,2
725,-5.14,2
726,-3.516666666666666,0
727,-2.796666666666667,0
728,-2.833333333333333,0
729,-2.8699999999999997,2
730,-2.203333333333333,0
731,-1.8666666666666667,0
732,-4.09,0
733,-3.5666666666666673,0
734,-2.3066666666666666,0
735,-3.25,0
736,-7.723333333333334,0
737,-2.733333333333333,3
738,-3.6266666666666674,1
739,-4.082142857142857,2
740,-3.4033333333333333,1
741,-2.3733333333333335,0
742,-3.0833333333333335,0
743,-2.3400000000000003,0
744,-1.416666666666667,0
745,-1.8066666666666669,0
746,-3.8766666666666665,0
747,-1.7642857142857145,0
748,-2.0464285714285713,0
749,-0.7966666666666664,0
750,-2.0999999999999996,0
751,0.7966666666666659,0
752,-2.033333333333333,0
753,-1.5933333333333333,0
754,-0.9533333333333334,0
755,-0.05000000000000009,0
756,1.9100000000000001,0
757,0.13999999999999993,0
758,1.99,0
759,1.6241379310344823,1
760,0.9699999999999995,0
761,1.103333333333333,0
762,2.3466666666666667,0
763,-1.3133333333333337,0
764,-0.5400000000000001,0
765,2.5300000000000002,0
766,-1.1842378929335003e-16,0
767,1.646666666666667,0
768,-0.2666666666666667,0
769,-1.81,0
770,1.2966666666666662,0
771,1.576666666666667,0
772,0.7166666666666669,0
773,-1.2766666666666668,0
774,2.1500000000000012,0
775,-1.3399999999999999,0
776,0.19666666666666674,0
777,-1.0966666666666667,0
778,2.076666666666666,0
779,2.0433333333333334,0
780,0.8699999999999999,0
781,-0.16000000000000011,0
782,2.3466666666666662,0
783,-2.0095238095238095,0
784,-7.250000000000001,0
785,-0.7533333333333336,0
786,-1.3185185185185182,0
787,4.050000000000001,0
788,3.98,0
789,4.863333333333333,0
790,3.3499999999999996,0
791,6.146666666666665,0
792,2.296666666666666,0
793,1.706666666666667,0
794,3.8766666666666665,0
795,3.2366666666666672,0
796,5.996666666666666,0
797,2.546666666666667,0
798,5.1933333333333325,0
799,3.4566666666666657,0
800,7.046666666666667,0
801,5.406666666666665,0
802,5.596666666666667,0
803,6.336666666666665,0
804,3.7933333333333326,0
805,4.106666666666666,0
806,6.336666666666669,0
807,3.0766666666666675,0
808,1.4466666666666665,0
809,6.423333333333333,0
810,7.436666666666667,0
811,9.153333333333336,0
812,10.160000000000002,0
813,8.516666666666664,0
814,5.930000000000001,0
815,4.949999999999999,0
816,4.593333333333335,0
817,7.596666666666668,0
818,5.679999999999999,0
819,8.000000000000002,0
820,9.480000000000002,0
821,7.270000000000001,0
822,5.496666666666667,0
823,11.016666666666667,0
824,7.839999999999999,0
825,12.079999999999997,0
826,6.073333333333335,0
827,10.806666666666668,0
828,8.463333333333333,0
829,2.4099999999999993,0
830,3.9266666666666654,0
831,4.073333333333334,0
832,7.846666666666666,0
833,7.643333333333333,0
834,5.6533333333333315,0
835,8.169999999999998,0
836,3.923333333333334,0
837,6.873333333333332,0
838,7.053333333333336,0
839,6.276666666666667,0
840,5.356666666666666,0
841,4.183333333333333,0
842,3.033333333333334,0
843,5.510344827586207,0
844,3.7000000000000015,0
845,6.0066666666666695,0
846,7.336842105263158,0
847,6.2714285714285705,0
848,4.293333333333335,0
849,7.633333333333332,0
850,7.168181818181818,0
851,5.720000000000001,0
852,5.172727272727273,0
853,3.02,0
854,2.610714285714285,0
855,4.8100000000000005,0
856,3.963636363636364,0
857,4.556521739130435,0
858,1.1454545454545455,0
859,4.750000000000002,0
860,5.756666666666667,0
861,3.6400000000000006,0
862,7.0166666666666675,0
863,4.86,0
864,6.166666666666668,0
865,6.370000000000001,0
866,9.143333333333334,0
867,2.8599999999999994,0
868,5.716666666666667,0
869,4.220000000000001,0
870,8.526666666666667,0
871,7.966666666666668,0
872,6.026666666666666,0
873,9.426666666666666,0
874,7.190000000000001,0
875,6.583333333333332,0
876,5.706666666666664,0
877,4.650000000000001,0
878,6.5266666666666655,0
879,7.01,0
880,7.3966666666666665,0
881,5.613333333333332,0
882,4.703333333333335,0
883,3.670000000000001,0
884,19.163157894736845,0
885,19.555,0
886,18.652631578947375,0
887,18.010526315789477,0
888,19.966666666666672,0
889,20.503333333333337,0
890,20.328571428571433,0
891,19.459999999999997,0
892,21.913333333333338,0
893,20.57333333333333,0
894,20.73,0
895,18.85333333333334,0
896,20.08,0
897,18.743333333333332,0
898,20.73,0
899,20.643333333333334,0
900,19.61,0
901,20.763333333333332,0
902,20.133333333333333,0
903,21.05666666666667,0
904,20.636666666666663,0
905,19.643333333333327,0
906,19.634615384615383,0
907,20.806896551724133,0
908,19.131034482758615,0
909,19.11666666666666,0
910,21.93666666666667,0
911,21.24444444444445,0
912,20.65,0
913,22.20666666666668,0
914,21.676666666666673,0
915,21.786206896551715,0
916,20.843333333333337,0
917,22.07666666666667,0
918,23.11,0
919,21.641379310344835,0
920,22.270000000000007,0
921,21.62758620689655,0
922,21.426666666666673,0
923,22.053571428571427,0
924,21.613333333333333,0
925,22.200000000000006,0
926,21.926666666666673,0
927,21.613333333333337,0
928,21.813333333333336,0
929,22.699999999999996,0
930,21.796666666666678,0
931,20.328571428571426,0
932,19.91724137931035,0
933,20.880000000000003,0
934,19.970000000000002,0
935,19.562068965517245,0
936,20.37777777777778,0
937,20.059259259259257,0
938,20.35172413793104,0
939,18.848275862068967,0
940,20.016666666666662,0
941,19.655172413793103,0
942,20.079310344827576,0
943,19.839285714285715,0
944,19.914814814814818,0
945,20.046428571428574,0
946,19.94666666666667,0
947,20.275862068965516,0
948,20.275862068965516,0
949,19.40333333333333,0
950,19.489999999999995,0
951,20.47777777777778,0
952,19.31666666666667,0
953,21.109523809523804,0
954,20.10666666666667,0
955,20.37,0
956,20.975,0
957,28.387500000000003,0
958,19.372222222222224,0
959,17.220000000000006,0
960,18.31333333333333,0
961,17.3,0
962,18.310000000000002,0
963,17.97666666666667,0
964,18.06,0
965,18.536666666666665,0
966,18.45,0
967,19.2,0
968,19.333333333333336,0
969,18.053333333333335,0
970,17.864285714285717,0
971,18.827272727272724,0
972,17.806666666666665,0
973,20.700000000000003,0
974,21.503333333333337,0
975,20.468965517241376,0
976,21.65333333333334,0
977,22.243333333333336,0
978,21.535714285714278,0
979,20.88,0
980,23.379999999999992,0
981,21.819999999999997,0
982,22.35172413793103,0
983,20.213333333333335,0
984,21.790000000000003,0
985,21.241379310344833,0
986,22.106666666666666,0
987,20.69333333333333,0
988,21.37307692307693,0
989,21.31,0
990,20.462962962962965,0
991,21.72666666666667,0
992,21.19333333333333,0
993,20.373333333333335,0
994,20.710714285714285,0
995,22.618518518518524,0
996,21.227999999999998,0
997,21.200000000000003,0
998,22.293333333333337,0
999,20.31333333333334,0
1000,19.839999999999993,0
1001,22.70333333333334,0
1002,21.003333333333337,0
1003,21.280000000000005,0
1004,20.096666666666675,0
1005,21.48666666666667,0
1006,20.573333333333334,0
1007,21.91666666666667,0
1008,20.988888888888894,0
1009,20.930000000000007,0
1010,21.829999999999995,0
1011,20.70666666666667,0
1012,21.807142857142857,0
1013,20.696428571428573,0
1014,20.599999999999998,0
1015,21.307142857142857,0
1016,22.333333333333336,0
1017,21.516666666666666,0
1018,20.17666666666667,0
1019,22.280000000000005,0
1020,20.706666666666674,0
1021,19.83333333333333,0
1022,21.836666666666677,0
1023,21.063333333333333,0
1024,21.334615384615386,0
1025,19.12666666666666,0
1026,21.18,0
1027,23.858823529411765,0
1028,23.979999999999997,0
1029,22.809999999999995,0
1030,22.646666666666665,0
1031,24.156666666666652,0
1032,22.459999999999997,0
1033,22.203333333333326,0
1034,21.66000000000001,0
1035,22.49666666666667,0
1036,21.803333333333335,0
1037,22.063333333333336,0
1038,23.029999999999994,0
1039,22.863333333333337,0
1040,22.633333333333333,0
1041,22.806896551724133,0
1042,22.23076923076923,0
1043,21.200000000000003,0
1044,22.566666666666666,0
1045,21.096666666666668,0
1046,20.85666666666667,0
1047,23.82333333333332,0
1048,22.72666666666667,0
1049,21.96,0
1050,20.756666666666668,0
1051,21.393333333333338,0
1052,21.223333333333336,0
1053,20.713333333333335,0
1054,19.276666666666674,0
1055,18.96666666666666,0
1056,-1.5399999999999998,0
1057,-2.006666666666666,1
1058,-2.7966666666666664,5
1059,-4.92,2
1060,-4.710344827586207,4
1061,1.0678571428571428,0
1062,0.6909090909090909,0
1063,-0.05999999999999999,0
1064,0.02857142857142858,0
1065,0.5107142857142858,0
1066,-4.0636363636363635,1
1067,-0.020689655172413734,1
1068,-1.444,0
1069,-2.9833333333333334,2
1070,-2.7499999999999996,0
1071,-0.11000000000000008,0
1072,-0.15999999999999998,1
1073,-1.2566666666666666,1
1074,-2.9666666666666672,5
1075,-6.02,5
1076,-5.003333333333333,5
1077,1.836666666666667,0
1078,0.05999999999999991,0
1079,0.11333333333333323,0
1080,0.7633333333333334,0
1081,2.9233333333333347,0
1082,-4.180000000000001,5
1083,0.7899999999999996,3
1084,-0.7133333333333332,0
1085,-2.3466666666666662,4
1086,-0.9266666666666666,0
1087,-1.9766666666666666,3
1088,0.7433333333333333,1
1089,-1.1666666666666667,1
1090,1.2600000000000007,0
1091,-1.39,3
1092,-2.253333333333333,5
1093,-2.4379310344827587,0
1094,0.7833333333333337,0
1095,-0.9600000000000002,0
1096,-3.939999999999999,0
1097,-4.061538461538461,0
1098,-5.413333333333333,0
1099,0.9933333333333333,0
1100,-0.6285714285714287,0
1101,1.4833333333333336,0
1102,-0.19166666666666687,0
1103,-0.36842105263157904,0
1104,-3.616666666666667,0
1105,-0.12222222222222204,0
1106,-0.2500000000000001,0
1107,-3.8888888888888897,0
1108,-1.468421052631579,0
1109,-1.9000000000000001,0
1110,-0.8352941176470586,0
1111,-0.9,0
1112,1.4466666666666665,0
1113,-0.36428571428571416,0
1114,-0.92,0
1115,1.1214285714285717,0
1116,-0.9666666666666665,0
1117,-0.85,0
1118,-1.11,0
1119,-2.3,0
1120,-6.689999999999999,4
1121,-4.073333333333333,5
1122,2.0433333333333334,0
1123,0.1699999999999999,0
1124,1.0266666666666666,0
